record_id,dataset,site,split,video_key,frame_index,target_name,central_region,central_instrument_fraction,positive_threshold,label
site2/train/video5frame013,EndoVis 2018,site2,train,site2/video5,13,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0202148445,>=0.05,no
site2/train/video5frame014,EndoVis 2018,site2,train,site2/video5,14,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0143035892,>=0.05,no
site2/train/video5frame015,EndoVis 2018,site2,train,site2/video5,15,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site2/train/video5frame016,EndoVis 2018,site2,train,site2/video5,16,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site2/train/video5frame017,EndoVis 2018,site2,train,site2/video5,17,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0009124756,>=0.05,no
site2/train/video5frame018,EndoVis 2018,site2,train,site2/video5,18,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0892608613,>=0.05,yes
site2/train/video5frame019,EndoVis 2018,site2,train,site2/video5,19,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0752105713,>=0.05,yes
site2/train/video5frame020,EndoVis 2018,site2,train,site2/video5,20,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0635528564,>=0.05,yes
site2/train/video5frame021,EndoVis 2018,site2,train,site2/video5,21,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0604553223,>=0.05,yes
site2/train/video5frame022,EndoVis 2018,site2,train,site2/video5,22,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0065643312,>=0.05,no
site2/train/video5frame023,EndoVis 2018,site2,train,site2/video5,23,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0361968987,>=0.05,no
site2/train/video5frame024,EndoVis 2018,site2,train,site2/video5,24,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0551513657,>=0.05,yes
site2/train/video5frame025,EndoVis 2018,site2,train,site2/video5,25,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0417144783,>=0.05,no
site2/train/video5frame026,EndoVis 2018,site2,train,site2/video5,26,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0417144783,>=0.05,no
site2/train/video5frame027,EndoVis 2018,site2,train,site2/video5,27,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0427490249,>=0.05,no
site2/train/video5frame028,EndoVis 2018,site2,train,site2/video5,28,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0433807373,>=0.05,no
site2/train/video5frame029,EndoVis 2018,site2,train,site2/video5,29,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0995391831,>=0.05,yes
site2/train/video5frame030,EndoVis 2018,site2,train,site2/video5,30,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0656524673,>=0.05,yes
site2/train/video5frame031,EndoVis 2018,site2,train,site2/video5,31,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1797576845,>=0.05,yes
site2/train/video5frame032,EndoVis 2018,site2,train,site2/video5,32,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1732726991,>=0.05,yes
site2/train/video5frame033,EndoVis 2018,site2,train,site2/video5,33,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1886291504,>=0.05,yes
site2/train/video5frame034,EndoVis 2018,site2,train,site2/video5,34,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1444213837,>=0.05,yes
site2/train/video5frame035,EndoVis 2018,site2,train,site2/video5,35,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1045105010,>=0.05,yes
site2/train/video5frame036,EndoVis 2018,site2,train,site2/video5,36,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1291381866,>=0.05,yes
site2/train/video5frame037,EndoVis 2018,site2,train,site2/video5,37,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0897918716,>=0.05,yes
site2/train/video5frame038,EndoVis 2018,site2,train,site2/video5,38,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1310668886,>=0.05,yes
site2/train/video5frame039,EndoVis 2018,site2,train,site2/video5,39,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0555755608,>=0.05,yes
site2/train/video5frame040,EndoVis 2018,site2,train,site2/video5,40,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1088165268,>=0.05,yes
site2/train/video5frame041,EndoVis 2018,site2,train,site2/video5,41,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1440612823,>=0.05,yes
site2/train/video5frame042,EndoVis 2018,site2,train,site2/video5,42,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1474273652,>=0.05,yes
site2/train/video5frame043,EndoVis 2018,site2,train,site2/video5,43,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2007232606,>=0.05,yes
site2/train/video5frame044,EndoVis 2018,site2,train,site2/video5,44,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2877197266,>=0.05,yes
site2/train/video5frame045,EndoVis 2018,site2,train,site2/video5,45,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2522094846,>=0.05,yes
site2/train/video5frame046,EndoVis 2018,site2,train,site2/video5,46,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.4284576476,>=0.05,yes
site2/train/video5frame047,EndoVis 2018,site2,train,site2/video5,47,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.5268920660,>=0.05,yes
site2/train/video5frame048,EndoVis 2018,site2,train,site2/video5,48,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2155853212,>=0.05,yes
site2/train/video5frame049,EndoVis 2018,site2,train,site2/video5,49,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2724792361,>=0.05,yes
site2/train/video5frame050,EndoVis 2018,site2,train,site2/video5,50,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3719268739,>=0.05,yes
site2/train/video5frame051,EndoVis 2018,site2,train,site2/video5,51,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3067718446,>=0.05,yes
site2/train/video5frame052,EndoVis 2018,site2,train,site2/video5,52,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2604217529,>=0.05,yes
site2/train/video5frame053,EndoVis 2018,site2,train,site2/video5,53,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2177337706,>=0.05,yes
site2/train/video5frame054,EndoVis 2018,site2,train,site2/video5,54,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3049407899,>=0.05,yes
site2/train/video5frame055,EndoVis 2018,site2,train,site2/video5,55,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2055877745,>=0.05,yes
site2/train/video5frame056,EndoVis 2018,site2,train,site2/video5,56,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0946563706,>=0.05,yes
site2/train/video5frame057,EndoVis 2018,site2,train,site2/video5,57,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0492034927,>=0.05,no
site2/train/video5frame058,EndoVis 2018,site2,train,site2/video5,58,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1553283632,>=0.05,yes
site2/train/video5frame059,EndoVis 2018,site2,train,site2/video5,59,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0810089111,>=0.05,yes
site2/train/video5frame060,EndoVis 2018,site2,train,site2/video5,60,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1983276308,>=0.05,yes
site2/train/video5frame061,EndoVis 2018,site2,train,site2/video5,61,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1429595947,>=0.05,yes
site2/train/video5frame062,EndoVis 2018,site2,train,site2/video5,62,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2824584842,>=0.05,yes
site2/train/video5frame063,EndoVis 2018,site2,train,site2/video5,63,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2130401582,>=0.05,yes
site2/train/video5frame064,EndoVis 2018,site2,train,site2/video5,64,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0946624726,>=0.05,yes
site2/train/video5frame065,EndoVis 2018,site2,train,site2/video5,65,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0374176018,>=0.05,no
site2/train/video5frame066,EndoVis 2018,site2,train,site2/video5,66,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1948974580,>=0.05,yes
site2/train/video5frame067,EndoVis 2018,site2,train,site2/video5,67,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1930969208,>=0.05,yes
site2/train/video5frame068,EndoVis 2018,site2,train,site2/video5,68,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2865081728,>=0.05,yes
site2/train/video5frame069,EndoVis 2018,site2,train,site2/video5,69,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2004089355,>=0.05,yes
site2/train/video5frame070,EndoVis 2018,site2,train,site2/video5,70,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0867950469,>=0.05,yes
site2/train/video5frame071,EndoVis 2018,site2,train,site2/video5,71,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2056060731,>=0.05,yes
site2/train/video5frame072,EndoVis 2018,site2,train,site2/video5,72,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1908172667,>=0.05,yes
site2/train/video5frame073,EndoVis 2018,site2,train,site2/video5,73,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2211578339,>=0.05,yes
site2/train/video5frame074,EndoVis 2018,site2,train,site2/video5,74,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.4009033144,>=0.05,yes
site2/train/video5frame075,EndoVis 2018,site2,train,site2/video5,75,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3344696164,>=0.05,yes
site2/train/video5frame076,EndoVis 2018,site2,train,site2/video5,76,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2288116515,>=0.05,yes
site2/train/video5frame077,EndoVis 2018,site2,train,site2/video5,77,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3119567931,>=0.05,yes
site2/train/video5frame078,EndoVis 2018,site2,train,site2/video5,78,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2470245361,>=0.05,yes
site2/train/video5frame079,EndoVis 2018,site2,train,site2/video5,79,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1430877745,>=0.05,yes
site2/train/video5frame080,EndoVis 2018,site2,train,site2/video5,80,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2097015381,>=0.05,yes
site2/train/video5frame081,EndoVis 2018,site2,train,site2/video5,81,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2564697266,>=0.05,yes
site2/train/video5frame082,EndoVis 2018,site2,train,site2/video5,82,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2007690370,>=0.05,yes
site2/train/video5frame083,EndoVis 2018,site2,train,site2/video5,83,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1286407411,>=0.05,yes
site2/train/video5frame084,EndoVis 2018,site2,train,site2/video5,84,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1547363251,>=0.05,yes
site2/train/video5frame085,EndoVis 2018,site2,train,site2/video5,85,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0583190918,>=0.05,yes
site2/train/video5frame086,EndoVis 2018,site2,train,site2/video5,86,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1865478456,>=0.05,yes
site2/train/video5frame087,EndoVis 2018,site2,train,site2/video5,87,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1451507509,>=0.05,yes
site2/train/video5frame088,EndoVis 2018,site2,train,site2/video5,88,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1248260513,>=0.05,yes
site2/train/video5frame089,EndoVis 2018,site2,train,site2/video5,89,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1345428526,>=0.05,yes
site2/train/video5frame090,EndoVis 2018,site2,train,site2/video5,90,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1669128388,>=0.05,yes
site2/train/video5frame091,EndoVis 2018,site2,train,site2/video5,91,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2409606874,>=0.05,yes
site2/train/video5frame092,EndoVis 2018,site2,train,site2/video5,92,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3103973269,>=0.05,yes
site2/train/video5frame093,EndoVis 2018,site2,train,site2/video5,93,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3171295226,>=0.05,yes
site2/train/video5frame094,EndoVis 2018,site2,train,site2/video5,94,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1175109893,>=0.05,yes
site2/train/video5frame095,EndoVis 2018,site2,train,site2/video5,95,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2059997618,>=0.05,yes
site2/train/video5frame096,EndoVis 2018,site2,train,site2/video5,96,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3309448361,>=0.05,yes
site2/train/video5frame097,EndoVis 2018,site2,train,site2/video5,97,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3054931760,>=0.05,yes
site2/train/video5frame098,EndoVis 2018,site2,train,site2/video5,98,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2555023134,>=0.05,yes
site2/train/video5frame099,EndoVis 2018,site2,train,site2/video5,99,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1891387999,>=0.05,yes
site2/train/video5frame100,EndoVis 2018,site2,train,site2/video5,100,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1869689971,>=0.05,yes
site2/train/video5frame101,EndoVis 2018,site2,train,site2/video5,101,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2211486846,>=0.05,yes
site2/train/video5frame102,EndoVis 2018,site2,train,site2/video5,102,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2297241241,>=0.05,yes
site2/train/video5frame103,EndoVis 2018,site2,train,site2/video5,103,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1875427216,>=0.05,yes
site2/train/video5frame104,EndoVis 2018,site2,train,site2/video5,104,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2779083252,>=0.05,yes
site2/train/video5frame105,EndoVis 2018,site2,train,site2/video5,105,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2471527159,>=0.05,yes
site2/train/video5frame106,EndoVis 2018,site2,train,site2/video5,106,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2781097293,>=0.05,yes
site2/train/video5frame107,EndoVis 2018,site2,train,site2/video5,107,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2862915099,>=0.05,yes
site2/train/video5frame108,EndoVis 2018,site2,train,site2/video5,108,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1023834199,>=0.05,yes
site2/train/video5frame109,EndoVis 2018,site2,train,site2/video5,109,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2391601503,>=0.05,yes
site2/train/video5frame110,EndoVis 2018,site2,train,site2/video5,110,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1813293397,>=0.05,yes
site2/train/video5frame111,EndoVis 2018,site2,train,site2/video5,111,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2372528017,>=0.05,yes
site2/train/video5frame112,EndoVis 2018,site2,train,site2/video5,112,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1923706084,>=0.05,yes
site2/train/video5frame113,EndoVis 2018,site2,train,site2/video5,113,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2245910615,>=0.05,yes
site2/train/video5frame114,EndoVis 2018,site2,train,site2/video5,114,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1495330781,>=0.05,yes
site2/train/video5frame115,EndoVis 2018,site2,train,site2/video5,115,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1946289092,>=0.05,yes
site2/train/video5frame116,EndoVis 2018,site2,train,site2/video5,116,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2035247833,>=0.05,yes
site2/train/video5frame117,EndoVis 2018,site2,train,site2/video5,117,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1755096465,>=0.05,yes
site2/train/video5frame118,EndoVis 2018,site2,train,site2/video5,118,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2120941132,>=0.05,yes
site2/train/video5frame119,EndoVis 2018,site2,train,site2/video5,119,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2714141905,>=0.05,yes
site2/train/video5frame120,EndoVis 2018,site2,train,site2/video5,120,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2048370391,>=0.05,yes
site2/train/video5frame121,EndoVis 2018,site2,train,site2/video5,121,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2162841856,>=0.05,yes
site2/train/video5frame122,EndoVis 2018,site2,train,site2/video5,122,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1140747070,>=0.05,yes
site2/train/video5frame123,EndoVis 2018,site2,train,site2/video5,123,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1215820312,>=0.05,yes
site2/train/video5frame124,EndoVis 2018,site2,train,site2/video5,124,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0676055923,>=0.05,yes
site2/train/video5frame125,EndoVis 2018,site2,train,site2/video5,125,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0894287080,>=0.05,yes
site2/train/video5frame126,EndoVis 2018,site2,train,site2/video5,126,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0081573483,>=0.05,no
site2/train/video5frame127,EndoVis 2018,site2,train,site2/video5,127,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0089904787,>=0.05,no
site2/train/video5frame128,EndoVis 2018,site2,train,site2/video5,128,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0322418213,>=0.05,no
site2/train/video5frame129,EndoVis 2018,site2,train,site2/video5,129,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0720764175,>=0.05,yes
site2/train/video5frame130,EndoVis 2018,site2,train,site2/video5,130,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0620239265,>=0.05,yes
site2/train/video5frame131,EndoVis 2018,site2,train,site2/video5,131,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0940734893,>=0.05,yes
site2/train/video5frame132,EndoVis 2018,site2,train,site2/video5,132,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0251373295,>=0.05,no
site2/train/video5frame133,EndoVis 2018,site2,train,site2/video5,133,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0967864990,>=0.05,yes
site2/train/video5frame134,EndoVis 2018,site2,train,site2/video5,134,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1096099839,>=0.05,yes
site2/train/video5frame135,EndoVis 2018,site2,train,site2/video5,135,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1511383057,>=0.05,yes
site2/train/video5frame136,EndoVis 2018,site2,train,site2/video5,136,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2349121124,>=0.05,yes
site2/train/video5frame137,EndoVis 2018,site2,train,site2/video5,137,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2743957639,>=0.05,yes
site2/train/video5frame138,EndoVis 2018,site2,train,site2/video5,138,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3187805116,>=0.05,yes
site2/train/video5frame139,EndoVis 2018,site2,train,site2/video5,139,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2591674924,>=0.05,yes
site2/train/video5frame140,EndoVis 2018,site2,train,site2/video5,140,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1780731231,>=0.05,yes
site2/train/video5frame141,EndoVis 2018,site2,train,site2/video5,141,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2333557159,>=0.05,yes
site2/train/video5frame142,EndoVis 2018,site2,train,site2/video5,142,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2047271729,>=0.05,yes
site2/train/video5frame143,EndoVis 2018,site2,train,site2/video5,143,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3281250000,>=0.05,yes
site2/train/video5frame144,EndoVis 2018,site2,train,site2/video5,144,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0522949211,>=0.05,yes
site2/train/video5frame145,EndoVis 2018,site2,train,site2/video5,145,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2009979188,>=0.05,yes
site2/train/video5frame146,EndoVis 2018,site2,train,site2/video5,146,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2521850467,>=0.05,yes
site2/train/video5frame147,EndoVis 2018,site2,train,site2/video5,147,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2570343018,>=0.05,yes
site2/train/video5frame148,EndoVis 2018,site2,train,site2/video5,148,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0539489761,>=0.05,yes
site2/train/video6frame000,EndoVis 2018,site2,train,site2/video6,0,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.4117126465,>=0.05,yes
site2/train/video6frame001,EndoVis 2018,site2,train,site2/video6,1,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1738403291,>=0.05,yes
site2/train/video6frame002,EndoVis 2018,site2,train,site2/video6,2,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0092651369,>=0.05,no
site2/train/video6frame003,EndoVis 2018,site2,train,site2/video6,3,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0331970230,>=0.05,no
site2/train/video6frame004,EndoVis 2018,site2,train,site2/video6,4,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3536224365,>=0.05,yes
site2/train/video6frame005,EndoVis 2018,site2,train,site2/video6,5,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1443359405,>=0.05,yes
site2/train/video6frame006,EndoVis 2018,site2,train,site2/video6,6,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0761993378,>=0.05,yes
site2/train/video6frame007,EndoVis 2018,site2,train,site2/video6,7,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2401306182,>=0.05,yes
site2/train/video6frame008,EndoVis 2018,site2,train,site2/video6,8,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1790405214,>=0.05,yes
site2/train/video6frame009,EndoVis 2018,site2,train,site2/video6,9,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1114288345,>=0.05,yes
site2/train/video6frame010,EndoVis 2018,site2,train,site2/video6,10,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0383697525,>=0.05,no
site2/train/video6frame011,EndoVis 2018,site2,train,site2/video6,11,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1991546601,>=0.05,yes
site2/train/video6frame012,EndoVis 2018,site2,train,site2/video6,12,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0889556855,>=0.05,yes
site2/train/video6frame013,EndoVis 2018,site2,train,site2/video6,13,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1215057373,>=0.05,yes
site2/train/video6frame014,EndoVis 2018,site2,train,site2/video6,14,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1700622588,>=0.05,yes
site2/train/video6frame015,EndoVis 2018,site2,train,site2/video6,15,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1293914765,>=0.05,yes
site2/train/video6frame016,EndoVis 2018,site2,train,site2/video6,16,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0569213852,>=0.05,yes
site2/train/video6frame017,EndoVis 2018,site2,train,site2/video6,17,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2716125548,>=0.05,yes
site2/train/video6frame018,EndoVis 2018,site2,train,site2/video6,18,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1195800751,>=0.05,yes
site2/train/video6frame019,EndoVis 2018,site2,train,site2/video6,19,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0259033199,>=0.05,no
site2/train/video6frame020,EndoVis 2018,site2,train,site2/video6,20,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0532104485,>=0.05,yes
site2/train/video6frame021,EndoVis 2018,site2,train,site2/video6,21,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0714874268,>=0.05,yes
site2/train/video6frame022,EndoVis 2018,site2,train,site2/video6,22,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1196289062,>=0.05,yes
site2/train/video6frame023,EndoVis 2018,site2,train,site2/video6,23,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1176849380,>=0.05,yes
site2/train/video6frame024,EndoVis 2018,site2,train,site2/video6,24,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1894348115,>=0.05,yes
site2/train/video6frame025,EndoVis 2018,site2,train,site2/video6,25,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1360321045,>=0.05,yes
site2/train/video6frame026,EndoVis 2018,site2,train,site2/video6,26,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1817016602,>=0.05,yes
site2/train/video6frame027,EndoVis 2018,site2,train,site2/video6,27,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0919464082,>=0.05,yes
site2/train/video6frame028,EndoVis 2018,site2,train,site2/video6,28,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2076599151,>=0.05,yes
site2/train/video6frame029,EndoVis 2018,site2,train,site2/video6,29,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0452545173,>=0.05,no
site2/train/video6frame030,EndoVis 2018,site2,train,site2/video6,30,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.4150207639,>=0.05,yes
site2/train/video6frame031,EndoVis 2018,site2,train,site2/video6,31,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site2/train/video6frame032,EndoVis 2018,site2,train,site2/video6,32,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1091766357,>=0.05,yes
site2/train/video6frame033,EndoVis 2018,site2,train,site2/video6,33,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site2/train/video6frame034,EndoVis 2018,site2,train,site2/video6,34,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2048370391,>=0.05,yes
site2/train/video6frame035,EndoVis 2018,site2,train,site2/video6,35,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0002380371,>=0.05,no
site2/train/video6frame036,EndoVis 2018,site2,train,site2/video6,36,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site2/train/video6frame037,EndoVis 2018,site2,train,site2/video6,37,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0478820801,>=0.05,no
